FilePath,SegmentPath,Class,Duration,Origin,Subset
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230100F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230100F_0.0_3.0.wav,KillerWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230100F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230100F_3.0_6.0.wav,KillerWhale,0.4177168949771689,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75010004.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75010004_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75010004.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75010004_3.0_6.0.wav,Long_FinnedPilotWhale,0.5850900360144058,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/94201018.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201018_0.0_3.0.wav,Grampus_Risso'sDolphin,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/94201018.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201018_3.0_6.0.wav,Grampus_Risso'sDolphin,1.6974789915966386,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75005003.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75005003_0_2.31.wav,Long_FinnedPilotWhale,2.3146875,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501201Z.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501201Z_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501201Z.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501201Z_3.0_6.0.wav,Long_FinnedPilotWhale,0.2643457382953181,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97757006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97757006_0_1.99.wav,KillerWhale,1.9919634703196347,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/85012034.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/85012034_0_2.08.wav,StripedDolphin,2.0821813725490195,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/894050CM.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050CM_0_0.44.wav,KillerWhale,0.4427397260273972,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97504007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97504007_0_2.01.wav,KillerWhale,2.014474885844749,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97761017.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97761017_0_1.88.wav,KillerWhale,1.881689497716895,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801400Z.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801400Z_0_1.42.wav,CommonDolphin,1.4192255125284738,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501201O.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501201O_0_2.13.wav,Long_FinnedPilotWhale,2.134807923169268,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6002605A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002605A_0_1.82.wav,KillerWhale,1.818502202643172,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501206B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501206B_0_2.9.wav,Long_FinnedPilotWhale,2.9011944777911163,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9774400K.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774400K_0_2.31.wav,KillerWhale,2.3136,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/9420107T.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/9420107T_0_0.33.wav,Long_FinnedPilotWhale,0.3293697478991597,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/8700300Z.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700300Z_0_0.58.wav,CommonDolphin,0.5750303848750844,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/85012041.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/85012041_0_0.74.wav,StripedDolphin,0.7375612745098039,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/7500304O.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500304O_0_2.79.wav,CommonDolphin,2.7900245098039216,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501204T.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501204T_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501204T.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501204T_3.0_6.0.wav,Long_FinnedPilotWhale,0.2084033613445378,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/BottlenoseDolphin/9420107I.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420107I_0_0.79.wav,BottlenoseDolphin,0.7924369747899159,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6002604S.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002604S_0_2.83.wav,KillerWhale,2.826519823788546,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/72007021.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/72007021_0_2.52.wav,StripedDolphin,2.515876350540216,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9769202D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769202D_0.0_3.0.wav,KillerWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9769202D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769202D_3.0_6.0.wav,KillerWhale,1.0002283105022831,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/8501206J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/8501206J_0_1.91.wav,StripedDolphin,1.9096691176470588,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77028018.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77028018_0_1.2.wav,Long_FinnedPilotWhale,1.1953125,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9774800T.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774800T_0_1.88.wav,KillerWhale,1.8803,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801401K.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801401K_0_2.36.wav,CommonDolphin,2.361457858769932,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/94201083.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/94201083_0_0.34.wav,Long_FinnedPilotWhale,0.3404621848739496,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97754010.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97754010_0_1.13.wav,KillerWhale,1.1338812785388128,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75011032.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75011032_0_2.66.wav,Long_FinnedPilotWhale,2.6610924369747897,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9761900L.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9761900L_0_0.96.wav,KillerWhale,0.958538812785388,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97778006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97778006_0_1.33.wav,KillerWhale,1.3333333333333333,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7703500D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7703500D_0_2.26.wav,Long_FinnedPilotWhale,2.2626650660264107,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/61030003.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/61030003_0_1.42.wav,CommonDolphin,1.41796875,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9775200W.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775200W_0_0.92.wav,KillerWhale,0.9234703196347032,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6002606W.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606W_0_1.8.wav,KillerWhale,1.8025330396475767,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9777100A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777100A_0_0.58.wav,KillerWhale,0.5844748858447488,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/7200702Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/7200702Q_0_2.76.wav,StripedDolphin,2.757082833133253,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7703400F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7703400F_0_0.77.wav,Long_FinnedPilotWhale,0.76640625,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/59030024.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030024_0.0_3.0.wav,Grampus_Risso'sDolphin,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/59030024.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030024_3.0_6.0.wav,Grampus_Risso'sDolphin,0.49998779296875,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6403101A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403101A_0_1.71.wav,KillerWhale,1.708375,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/7500305R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500305R_0_0.94.wav,CommonDolphin,0.9416666666666668,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/9420109J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/9420109J_0_0.95.wav,StripedDolphin,0.9450210084033612,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230002Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002Q_0_2.18.wav,KillerWhale,2.182739726027397,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/BottlenoseDolphin/89514005.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/89514005_0_1.88.wav,BottlenoseDolphin,1.875,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9775800G.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775800G_0_0.55.wav,KillerWhale,0.5494063926940639,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/9420102P.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420102P_0_0.54.wav,Grampus_Risso'sDolphin,0.5402100840336135,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9769201R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769201R_0.0_3.0.wav,KillerWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9769201R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769201R_3.0_6.0.wav,KillerWhale,0.8071232876712329,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97750009.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97750009_0_1.27.wav,KillerWhale,1.2678538812785387,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6002600Z.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002600Z_0_1.72.wav,KillerWhale,1.7197356828193833,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/894050CB.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050CB_0_2.2.wav,KillerWhale,2.196164383561644,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/9420102Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420102Q_0_0.28.wav,Grampus_Risso'sDolphin,0.281890756302521,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97778007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97778007_0_1.34.wav,KillerWhale,1.3389954337899543,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9750000L.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750000L_0_1.25.wav,KillerWhale,1.2533333333333334,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5702601K.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702601K_0_1.26.wav,CommonDolphin,1.25725,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9777600H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777600H_0_1.67.wav,KillerWhale,1.6688584474885846,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/72007037.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/72007037_0_1.64.wav,StripedDolphin,1.6381992797118847,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9750401S.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750401S_0_2.34.wav,KillerWhale,2.342876712328767,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/894050C6.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050C6_0_1.27.wav,KillerWhale,1.2724657534246575,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9777200G.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777200G_0_0.62.wav,KillerWhale,0.6195433789954338,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97503014.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97503014_0.0_3.0.wav,KillerWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97503014.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97503014_3.0_6.0.wav,KillerWhale,0.6882191780821918,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/58014024.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58014024_0_1.44.wav,CommonDolphin,1.440364464692483,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97774003.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97774003_0_1.41.wav,KillerWhale,1.4087671232876713,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012014.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012014_0_2.98.wav,Long_FinnedPilotWhale,2.975438175270108,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230002D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002D_0.0_3.0.wav,KillerWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230002D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002D_3.0_6.0.wav,KillerWhale,0.6209589041095891,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501201U.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501201U_0_2.5.wav,Long_FinnedPilotWhale,2.503499399759904,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97754002.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97754002_0_1.3.wav,KillerWhale,1.2975342465753426,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6002603F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002603F_0_2.41.wav,KillerWhale,2.4072246696035244,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/63029004.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/63029004_0_0.56.wav,Grampus_Risso'sDolphin,0.5625,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/7500300H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/7500300H_0_1.35.wav,StripedDolphin,1.3530392156862745,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/57026060.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026060_0_1.63.wav,CommonDolphin,1.628375,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/92303003.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92303003_0_1.31.wav,KillerWhale,1.3066666666666666,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9774300M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774300M_0_1.92.wav,KillerWhale,1.9176,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/5902900K.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5902900K_0_0.38.wav,Grampus_Risso'sDolphin,0.375,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012022.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012022_0_2.47.wav,Long_FinnedPilotWhale,2.466806722689076,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/60026066.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026066_0.0_3.0.wav,KillerWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/60026066.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026066_3.0_6.0.wav,KillerWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/60026066.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026066_6.0_9.0.wav,KillerWhale,0.1179955947136564,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97743005.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97743005_0_1.88.wav,KillerWhale,1.8784,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6403101D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403101D_0_2.49.wav,KillerWhale,2.486875,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/5903002W.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903002W_0_0.78.wav,Grampus_Risso'sDolphin,0.77578125,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/BottlenoseDolphin/84228005.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/84228005_0_1.2.wav,BottlenoseDolphin,1.1953125,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/85012011.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/85012011_0_1.46.wav,StripedDolphin,1.4581740196078432,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9775600A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775600A_0_1.86.wav,KillerWhale,1.8566210045662104,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102Q_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102Q_3.0_6.0.wav,Long_FinnedPilotWhale,0.2258103241296518,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/59029004.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59029004_0.0_3.0.wav,Grampus_Risso'sDolphin,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/59029004.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59029004_3.0_6.0.wav,Grampus_Risso'sDolphin,0.7480666666666667,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/7500305F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500305F_0_0.93.wav,CommonDolphin,0.9305882352941176,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97742002.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97742002_0_1.0.wav,KillerWhale,1.0016,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/57027017.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57027017_0_1.83.wav,CommonDolphin,1.8313531353135315,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/7500302V.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500302V_0_1.02.wav,CommonDolphin,1.0242769607843136,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6403104S.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403104S_0.0_3.0.wav,KillerWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6403104S.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403104S_3.0_6.0.wav,KillerWhale,0.46815,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9775100K.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775100K_0_0.73.wav,KillerWhale,0.730593607305936,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6002604F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002604F_0.0_3.0.wav,KillerWhale,3.0,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6002604F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002604F_3.0_6.0.wav,KillerWhale,0.5593392070484582,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501202H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501202H_0_2.4.wav,Long_FinnedPilotWhale,2.401512605042017,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6002600B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002600B_0_1.89.wav,KillerWhale,1.8937255859375,Watkins Marine Mammals,train
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9750301X.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750301X_0_1.9.wav,KillerWhale,1.90027397260274,Watkins Marine Mammals,train
