Path,Segment,StartSecond,EndSecond,Breath1KHz,Whistle,Golpe,Batida,BatidaClicks,BatidaClicksRapidaCascabel,Toque,EmbarcacionLejana,EmbarcacionCercana,CLICK,UNKNOWN1,UNKNOWN2200Hz,UNKNOWN3_BUBBLE_1kHz,UNKNOWN4_GOLPE_150Hz,UNKNOWN5_INTERMITENTE,UNKNOWN6_PINPON,UNKNOWN7_EXPLOSION,UNKNOWN8_OLEAJE,Class,NumClasses,SegmentPath,Subset
channelA_2024-05-28_15-40-24.wav,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_0_3.wav,test
channelA_2024-05-28_15-40-24.wav,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_3_6.wav,test
channelA_2024-05-28_15-40-24.wav,2,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_6_9.wav,test
channelA_2024-05-28_15-40-24.wav,3,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_9_12.wav,test
channelA_2024-05-28_15-40-24.wav,4,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_12_15.wav,test
channelA_2024-05-28_15-40-24.wav,5,15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_15_18.wav,test
channelA_2024-05-28_15-40-24.wav,6,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_18_21.wav,test
channelA_2024-05-28_15-40-24.wav,7,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_21_24.wav,test
channelA_2024-05-28_15-40-24.wav,8,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_24_27.wav,test
channelA_2024-05-28_15-40-24.wav,9,27,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_27_30.wav,test
channelA_2024-05-28_15-40-24.wav,10,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_30_33.wav,test
channelA_2024-05-28_15-40-24.wav,11,33,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_33_36.wav,test
channelA_2024-05-28_15-40-24.wav,12,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_36_39.wav,test
channelA_2024-05-28_15-40-24.wav,13,39,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_39_42.wav,test
channelA_2024-05-28_15-40-24.wav,14,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_42_45.wav,test
channelA_2024-05-28_15-40-24.wav,15,45,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_45_48.wav,test
channelA_2024-05-28_15-40-24.wav,16,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_48_51.wav,test
channelA_2024-05-28_15-40-24.wav,17,51,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_51_54.wav,test
channelA_2024-05-28_15-40-24.wav,18,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_54_57.wav,test
channelA_2024-05-28_15-40-24.wav,19,57,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-40-24_57_60.wav,test
channelA_2024-05-28_15-41-24.wav,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_0_3.wav,test
channelA_2024-05-28_15-41-24.wav,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_3_6.wav,test
channelA_2024-05-28_15-41-24.wav,2,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_6_9.wav,test
channelA_2024-05-28_15-41-24.wav,3,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_9_12.wav,test
channelA_2024-05-28_15-41-24.wav,4,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_12_15.wav,test
channelA_2024-05-28_15-41-24.wav,5,15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_15_18.wav,test
channelA_2024-05-28_15-41-24.wav,6,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_18_21.wav,test
channelA_2024-05-28_15-41-24.wav,7,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_21_24.wav,test
channelA_2024-05-28_15-41-24.wav,8,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_24_27.wav,test
channelA_2024-05-28_15-41-24.wav,9,27,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_27_30.wav,test
channelA_2024-05-28_15-41-24.wav,10,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_30_33.wav,test
channelA_2024-05-28_15-41-24.wav,11,33,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_33_36.wav,test
channelA_2024-05-28_15-41-24.wav,12,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_36_39.wav,test
channelA_2024-05-28_15-41-24.wav,13,39,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_39_42.wav,test
channelA_2024-05-28_15-41-24.wav,14,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_42_45.wav,test
channelA_2024-05-28_15-41-24.wav,15,45,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_45_48.wav,test
channelA_2024-05-28_15-41-24.wav,16,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_48_51.wav,test
channelA_2024-05-28_15-41-24.wav,17,51,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_51_54.wav,test
channelA_2024-05-28_15-41-24.wav,18,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_54_57.wav,test
channelA_2024-05-28_15-41-24.wav,19,57,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-41-24_57_60.wav,test
channelA_2024-05-28_15-42-24.wav,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_0_3.wav,test
channelA_2024-05-28_15-42-24.wav,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_3_6.wav,test
channelA_2024-05-28_15-42-24.wav,2,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_6_9.wav,test
channelA_2024-05-28_15-42-24.wav,3,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_9_12.wav,test
channelA_2024-05-28_15-42-24.wav,4,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_12_15.wav,test
channelA_2024-05-28_15-42-24.wav,5,15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_15_18.wav,test
channelA_2024-05-28_15-42-24.wav,6,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_18_21.wav,test
channelA_2024-05-28_15-42-24.wav,7,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_21_24.wav,test
channelA_2024-05-28_15-42-24.wav,8,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_24_27.wav,test
channelA_2024-05-28_15-42-24.wav,9,27,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_27_30.wav,test
channelA_2024-05-28_15-42-24.wav,10,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_30_33.wav,test
channelA_2024-05-28_15-42-24.wav,11,33,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_33_36.wav,test
channelA_2024-05-28_15-42-24.wav,12,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_36_39.wav,test
channelA_2024-05-28_15-42-24.wav,13,39,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_39_42.wav,test
channelA_2024-05-28_15-42-24.wav,14,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_42_45.wav,test
channelA_2024-05-28_15-42-24.wav,15,45,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_45_48.wav,test
channelA_2024-05-28_15-42-24.wav,16,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_48_51.wav,test
channelA_2024-05-28_15-42-24.wav,17,51,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_51_54.wav,test
channelA_2024-05-28_15-42-24.wav,18,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_54_57.wav,test
channelA_2024-05-28_15-42-24.wav,19,57,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-42-24_57_60.wav,test
channelA_2024-05-28_15-58-24.wav,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_0_3.wav,test
channelA_2024-05-28_15-58-24.wav,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_3_6.wav,test
channelA_2024-05-28_15-58-24.wav,2,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_6_9.wav,test
channelA_2024-05-28_15-58-24.wav,3,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_9_12.wav,test
channelA_2024-05-28_15-58-24.wav,4,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_12_15.wav,test
channelA_2024-05-28_15-58-24.wav,5,15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_15_18.wav,test
channelA_2024-05-28_15-58-24.wav,6,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_18_21.wav,test
channelA_2024-05-28_15-58-24.wav,7,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_21_24.wav,test
channelA_2024-05-28_15-58-24.wav,8,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_24_27.wav,test
channelA_2024-05-28_15-58-24.wav,9,27,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_27_30.wav,test
channelA_2024-05-28_15-58-24.wav,10,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_30_33.wav,test
channelA_2024-05-28_15-58-24.wav,11,33,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_33_36.wav,test
channelA_2024-05-28_15-58-24.wav,12,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_36_39.wav,test
channelA_2024-05-28_15-58-24.wav,13,39,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_39_42.wav,test
channelA_2024-05-28_15-58-24.wav,14,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_42_45.wav,test
channelA_2024-05-28_15-58-24.wav,15,45,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_45_48.wav,test
channelA_2024-05-28_15-58-24.wav,16,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_48_51.wav,test
channelA_2024-05-28_15-58-24.wav,17,51,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_51_54.wav,test
channelA_2024-05-28_15-58-24.wav,18,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_54_57.wav,test
channelA_2024-05-28_15-58-24.wav,19,57,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_15-58-24_57_60.wav,test
channelA_2024-05-28_16-05-24.wav,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['EmbarcacionLejana'],1,channelA_2024-05-28_16-05-24_0_3.wav,test
channelA_2024-05-28_16-05-24.wav,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['EmbarcacionLejana'],1,channelA_2024-05-28_16-05-24_3_6.wav,test
channelA_2024-05-28_16-05-24.wav,2,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['EmbarcacionLejana'],1,channelA_2024-05-28_16-05-24_6_9.wav,test
channelA_2024-05-28_16-05-24.wav,3,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['EmbarcacionLejana'],1,channelA_2024-05-28_16-05-24_9_12.wav,test
channelA_2024-05-28_16-05-24.wav,4,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['EmbarcacionLejana'],1,channelA_2024-05-28_16-05-24_12_15.wav,test
channelA_2024-05-28_16-05-24.wav,5,15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['EmbarcacionLejana'],1,channelA_2024-05-28_16-05-24_15_18.wav,test
channelA_2024-05-28_16-05-24.wav,6,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['EmbarcacionLejana'],1,channelA_2024-05-28_16-05-24_18_21.wav,test
channelA_2024-05-28_16-05-24.wav,7,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['EmbarcacionLejana'],1,channelA_2024-05-28_16-05-24_21_24.wav,test
channelA_2024-05-28_16-05-24.wav,8,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['EmbarcacionLejana'],1,channelA_2024-05-28_16-05-24_24_27.wav,test
channelA_2024-05-28_16-05-24.wav,9,27,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-05-24_27_30.wav,test
channelA_2024-05-28_16-05-24.wav,10,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-05-24_30_33.wav,test
channelA_2024-05-28_16-05-24.wav,11,33,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-05-24_33_36.wav,test
channelA_2024-05-28_16-05-24.wav,12,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-05-24_36_39.wav,test
channelA_2024-05-28_16-05-24.wav,13,39,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-05-24_39_42.wav,test
channelA_2024-05-28_16-05-24.wav,14,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-05-24_42_45.wav,test
channelA_2024-05-28_16-05-24.wav,15,45,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-05-24_45_48.wav,test
channelA_2024-05-28_16-05-24.wav,16,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-05-24_48_51.wav,test
channelA_2024-05-28_16-05-24.wav,17,51,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-05-24_51_54.wav,test
channelA_2024-05-28_16-05-24.wav,18,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-05-24_54_57.wav,test
channelA_2024-05-28_16-05-24.wav,19,57,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-05-24_57_60.wav,test
channelA_2024-05-28_16-38-24.wav,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-38-24_0_3.wav,test
channelA_2024-05-28_16-38-24.wav,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-38-24_3_6.wav,test
channelA_2024-05-28_16-38-24.wav,2,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-38-24_6_9.wav,test
channelA_2024-05-28_16-38-24.wav,3,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-38-24_9_12.wav,test
channelA_2024-05-28_16-38-24.wav,4,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-38-24_12_15.wav,test
channelA_2024-05-28_16-38-24.wav,5,15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,channelA_2024-05-28_16-38-24_15_18.wav,test
