SegmentedAudioPath,OriginalAudioPath,StartSecond,EndSecond,Class
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-54-24_36.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-54-24.wav,36.0,42.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-54-24_46.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-54-24.wav,46.0,47.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-54-24_49.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-54-24.wav,49.0,51.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-55-24_22.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-55-24.wav,22.0,23.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-55-24_26.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-55-24.wav,26.0,27.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-55-24_34.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-55-24.wav,34.0,35.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-55-24_48.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-55-24.wav,48.0,52.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-56-24_9.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-56-24.wav,9.0,11.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-56-24_16.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-56-24.wav,16.0,17.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-56-24_26.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-56-24.wav,26.0,27.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-57-24_2.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-57-24.wav,2.0,3.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-57-24_7.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-57-24.wav,7.0,7.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-57-24_23.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-57-24.wav,23.0,24.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-57-24_26.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-57-24.wav,26.0,27.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-57-24_39.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-57-24.wav,39.0,40.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-57-24_49.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-57-24.wav,49.0,50.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-57-24_53.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-57-24.wav,53.0,56.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-58-24_1.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-58-24.wav,1.0,4.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-58-24_12.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-58-24.wav,12.0,12.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-58-24_16.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-58-24.wav,16.0,18.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-58-24_22.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-58-24.wav,22.0,23.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-58-24_31.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-58-24.wav,31.0,34.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-58-24_38.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-58-24.wav,38.0,40.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-58-24_51.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-58-24.wav,51.0,53.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-02-24_42.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,42.0,43.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-02-24_45.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,45.0,49.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-02-24_51.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,51.0,52.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-03-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-03-24.wav,53.0,53.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-05-24_20.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,20.0,22.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-05-24_35.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,35.0,36.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-06-24_29.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,29.0,30.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-07-24_30.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,30.0,33.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-07-24_35.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,35.0,36.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-07-24_40.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,40.0,41.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-10-24_31.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,31.0,32.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-10-24_43.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,43.0,46.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-11-24_34.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,34.0,35.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-11-24_42.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,42.0,43.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-11-24_48.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,48.0,49.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-11-24_51.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,51.0,52.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-21-24_51.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-21-24.wav,51.0,52.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-23-24_2.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,2.0,3.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-31-24_10.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,10.0,20.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-31-24_47.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,47.0,51.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-39-24_22.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-39-24.wav,22.0,22.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-39-24_35.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-39-24.wav,35.0,36.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-39-24_38.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-39-24.wav,38.0,41.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-39-24_43.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-39-24.wav,43.0,47.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-51-24_0.0_5.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-51-24.wav,0.0,5.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-51-24_7.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-51-24.wav,7.0,11.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_01-01-24_14.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-01-24.wav,14.0,15.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_01-36-24_1.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-36-24.wav,1.0,2.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_01-36-24_32.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-36-24.wav,32.0,33.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_01-36-24_35.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-36-24.wav,35.0,50.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_01-36-24_52.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-36-24.wav,52.0,55.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_01-36-24_59.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-36-24.wav,59.0,59.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_02-18-24_4.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_02-18-24.wav,4.0,11.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_02-18-24_37.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_02-18-24.wav,37.0,43.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_02-57-24_0.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_02-57-24.wav,0.0,0.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_02-57-24_44.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_02-57-24.wav,44.0,45.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_02-57-24_49.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_02-57-24.wav,49.0,52.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_05-15-24_0.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,0.0,0.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_05-15-24_3.0_6.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,3.0,6.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_05-15-24_13.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,13.0,14.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_05-15-24_18.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,18.0,18.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_05-15-24_31.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,31.0,37.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_05-15-24_40.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,40.0,42.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_05-15-24_46.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,46.0,47.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_05-15-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,55.0,55.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_05-21-24_41.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-21-24.wav,41.0,42.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_14-16-24_0.0_1.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-16-24.wav,0.0,1.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_14-48-24_16.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-48-24.wav,16.0,16.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_14-48-24_18.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-48-24.wav,18.0,18.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_23-33-24_0.0_1.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_23-33-24.wav,0.0,1.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_23-33-24_35.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_23-33-24.wav,35.0,36.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_23-34-24_30.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_23-34-24.wav,30.0,31.0,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-15-24_14.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-15-24.wav,14.0,14.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-15-24_19.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-15-24.wav,19.0,19.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-15-24_22.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-15-24.wav,22.0,23.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-15-24_29.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-15-24.wav,29.0,29.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-15-24_33.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-15-24.wav,33.0,35.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-15-24_38.0_38.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-15-24.wav,38.0,38.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-15-24_52.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-15-24.wav,52.0,52.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-16-24_7.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-16-24.wav,7.0,8.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-16-24_18.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-16-24.wav,18.0,19.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-16-24_21.0_21.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-16-24.wav,21.0,21.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-16-24_23.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-16-24.wav,23.0,23.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-16-24_28.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-16-24.wav,28.0,28.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-16-24_33.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-16-24.wav,33.0,34.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-16-24_39.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-16-24.wav,39.0,39.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-16-24_43.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-16-24.wav,43.0,45.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-16-24_47.0_48.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-16-24.wav,47.0,48.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-16-24_51.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-16-24.wav,51.0,51.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-16-24_53.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-16-24.wav,53.0,54.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-17-24_2.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-17-24.wav,2.0,2.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-17-24_7.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-17-24.wav,7.0,7.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-17-24_25.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-17-24.wav,25.0,26.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-17-24_32.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-17-24.wav,32.0,32.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-17-24_34.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-17-24.wav,34.0,34.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-17-24_49.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-17-24.wav,49.0,49.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-17-24_52.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-17-24.wav,52.0,52.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-17-24_54.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-17-24.wav,54.0,54.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-17-24_56.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-17-24.wav,56.0,56.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-18-24_19.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-18-24.wav,19.0,19.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-18-24_22.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-18-24.wav,22.0,23.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-18-24_29.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-18-24.wav,29.0,29.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-18-24_32.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-18-24.wav,32.0,33.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-18-24_35.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-18-24.wav,35.0,35.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-18-24_37.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-18-24.wav,37.0,37.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-18-24_52.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-18-24.wav,52.0,53.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-18-24_55.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-18-24.wav,55.0,56.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_3.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,3.0,4.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_10.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,10.0,13.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_16.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,16.0,17.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_25.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,25.0,26.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_31.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,31.0,31.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_37.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,37.0,37.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_51.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,51.0,52.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_54.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,54.0,55.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_58.0_58.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,58.0,58.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_2.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,2.0,3.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_7.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,7.0,7.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_17.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,17.0,18.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_26.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,26.0,26.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_29.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,29.0,31.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_33.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,33.0,34.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,43.0,43.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_48.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,48.0,49.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_51.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,51.0,51.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,53.0,53.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-21-24_12.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-21-24.wav,12.0,12.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-21-24_59.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-21-24.wav,59.0,59.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-25-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-25-24.wav,55.0,55.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-32-24_20.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,20.0,20.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-32-24_27.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,27.0,27.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-32-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,36.0,36.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-32-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,40.0,40.0,CLICK
