FilePath,File,Class,Duration,Origin,Set
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77035009.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77035009_0_1.77.wav,Long_FinnedPilotWhale,1.7747779111644657,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5402400D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5402400D_12.0_15.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7702600A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7702600A_0_1.96.wav,Long_FinnedPilotWhale,1.9628571428571429,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102C.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102C_0_2.31.wav,Long_FinnedPilotWhale,2.307142857142857,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5402400A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5402400A_18.0_21.0.wav,Long_FinnedPilotWhale,2.5613366336633665,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501000J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501000J_0_1.59.wav,Long_FinnedPilotWhale,1.5915726290516206,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501100K.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501100K_0_2.07.wav,Long_FinnedPilotWhale,2.066506602641057,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75011008.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75011008_0_2.2.wav,Long_FinnedPilotWhale,2.196518607442977,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500401Z.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500401Z_0_1.12.wav,Long_FinnedPilotWhale,1.1204656862745097,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/9420108M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/9420108M_0_1.77.wav,Long_FinnedPilotWhale,1.772352941176471,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501104Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501104Q_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500401B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500401B_0_1.38.wav,Long_FinnedPilotWhale,1.3817401960784317,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500402A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500402A_0_1.33.wav,Long_FinnedPilotWhale,1.333639705882353,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75011068.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75011068_0_1.95.wav,Long_FinnedPilotWhale,1.9466746698679471,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54004010.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54004010_3.0_6.0.wav,Long_FinnedPilotWhale,0.3326666666666666,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77034003.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77034003_0_0.74.wav,Long_FinnedPilotWhale,0.740625,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501101W.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501101W_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5800101B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5800101B_0_1.81.wav,Long_FinnedPilotWhale,1.809125,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501101X.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501101X_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501106M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501106M_0_2.47.wav,Long_FinnedPilotWhale,2.471620648259304,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/53007001.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/53007001_6.0_9.0.wav,Long_FinnedPilotWhale,0.3519148936170213,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75011006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75011006_0_2.57.wav,Long_FinnedPilotWhale,2.5660264105642256,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501200T.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501200T_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501103P.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501103P_3.0_6.0.wav,Long_FinnedPilotWhale,0.5049759903961585,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012012.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012012_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501201B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501201B_0_2.34.wav,Long_FinnedPilotWhale,2.3351620648259304,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7703501M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7703501M_0_1.54.wav,Long_FinnedPilotWhale,1.5419927971188476,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/94201089.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/94201089_0_0.89.wav,Long_FinnedPilotWhale,0.8914285714285715,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5603400A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5603400A_0_1.98.wav,Long_FinnedPilotWhale,1.9809,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/53007003.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/53007003_3.0_6.0.wav,Long_FinnedPilotWhale,2.145106382978724,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5402400C.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5402400C_27.0_30.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400401A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400401A_3.0_6.0.wav,Long_FinnedPilotWhale,1.570466666666667,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/56035006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/56035006_0_1.48.wav,Long_FinnedPilotWhale,1.4757528957528958,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77035027.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77035027_0_2.37.wav,Long_FinnedPilotWhale,2.370798319327731,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7702801D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7702801D_0_1.37.wav,Long_FinnedPilotWhale,1.36640625,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400400F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400400F_3.0_6.0.wav,Long_FinnedPilotWhale,1.3581333333333334,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/53007007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/53007007_0_1.94.wav,Long_FinnedPilotWhale,1.9366382978723404,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5800100V.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5800100V_0_2.42.wav,Long_FinnedPilotWhale,2.4219,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400401O.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400401O_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501200F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501200F_0_2.57.wav,Long_FinnedPilotWhale,2.5728211284513804,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102K.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102K_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400401Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400401Q_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77035014.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77035014_0_1.22.wav,Long_FinnedPilotWhale,1.2161824729891957,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500502Z.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500502Z_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102S.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102S_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75011044.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75011044_0_1.72.wav,Long_FinnedPilotWhale,1.719669867947179,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501203H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501203H_0_2.64.wav,Long_FinnedPilotWhale,2.6354261704681874,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5800100A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5800100A_0_1.84.wav,Long_FinnedPilotWhale,1.84275,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500502X.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500502X_3.0_6.0.wav,Long_FinnedPilotWhale,0.76635,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501104Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501104Q_3.0_6.0.wav,Long_FinnedPilotWhale,0.3748019207683073,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75011056.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75011056_0_2.42.wav,Long_FinnedPilotWhale,2.4189435774309724,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5800100X.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5800100X_0_2.77.wav,Long_FinnedPilotWhale,2.7729,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75010009.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75010009_0_2.67.wav,Long_FinnedPilotWhale,2.6722929171668666,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501203X.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501203X_3.0_6.0.wav,Long_FinnedPilotWhale,0.2857142857142857,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500403J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500403J_0_2.25.wav,Long_FinnedPilotWhale,2.251176470588235,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501101A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501101A_0_2.13.wav,Long_FinnedPilotWhale,2.127370948379352,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5803700V.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5803700V_0_0.34.wav,Long_FinnedPilotWhale,0.3433333333333333,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54004002.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54004002_0_2.82.wav,Long_FinnedPilotWhale,2.8176666666666668,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75010010.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75010010_0_2.19.wav,Long_FinnedPilotWhale,2.1851620648259305,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501104P.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501104P_0_2.94.wav,Long_FinnedPilotWhale,2.94109243697479,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102J_3.0_6.0.wav,Long_FinnedPilotWhale,0.5557142857142857,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500500B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500500B_0_2.66.wav,Long_FinnedPilotWhale,2.6554,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75004039.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75004039_0_0.41.wav,Long_FinnedPilotWhale,0.4068627450980392,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400400C.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400400C_0_2.43.wav,Long_FinnedPilotWhale,2.432,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5300700A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5300700A_3.0_6.0.wav,Long_FinnedPilotWhale,2.228936170212766,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501103B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501103B_0_1.93.wav,Long_FinnedPilotWhale,1.9297058823529407,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012053.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012053_0_1.99.wav,Long_FinnedPilotWhale,1.9874429771908764,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500401V.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500401V_0_1.77.wav,Long_FinnedPilotWhale,1.768627450980392,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501202B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501202B_0_2.81.wav,Long_FinnedPilotWhale,2.8069627851140457,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54004013.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54004013_6.0_9.0.wav,Long_FinnedPilotWhale,0.4853333333333333,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5402400B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5402400B_21.0_24.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500402J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500402J_0_1.38.wav,Long_FinnedPilotWhale,1.3782230392156862,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102R_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5402400B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5402400B_39.0_42.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5402400A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5402400A_3.0_6.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500501M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500501M_3.0_6.0.wav,Long_FinnedPilotWhale,0.451725,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400401Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400401Q_6.0_9.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500401K.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500401K_0_1.8.wav,Long_FinnedPilotWhale,1.803799019607843,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501201E.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501201E_0_1.65.wav,Long_FinnedPilotWhale,1.6511944777911165,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75004016.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75004016_0_0.76.wav,Long_FinnedPilotWhale,0.7626838235294118,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5402400C.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5402400C_6.0_9.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500402Y.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500402Y_0_0.63.wav,Long_FinnedPilotWhale,0.6333823529411765,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/9420107T.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/9420107T_0_0.33.wav,Long_FinnedPilotWhale,0.3293697478991597,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400401D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400401D_3.0_6.0.wav,Long_FinnedPilotWhale,1.1435666666666666,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501206L.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501206L_0_2.88.wav,Long_FinnedPilotWhale,2.878175270108043,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77035023.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77035023_0_2.99.wav,Long_FinnedPilotWhale,2.992647058823529,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500400N.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500400N_0_1.57.wav,Long_FinnedPilotWhale,1.5701960784313729,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5402400A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5402400A_15.0_18.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501104I.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501104I_0_2.3.wav,Long_FinnedPilotWhale,2.304081632653061,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012019.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012019_0_2.32.wav,Long_FinnedPilotWhale,2.320432172869148,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75010013.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75010013_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400400G.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400400G_3.0_6.0.wav,Long_FinnedPilotWhale,0.1152,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77035002.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77035002_3.0_6.0.wav,Long_FinnedPilotWhale,0.3468487394957983,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75005013.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75005013_0_2.92.wav,Long_FinnedPilotWhale,2.9176875,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501200Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501200Q_0_2.13.wav,Long_FinnedPilotWhale,2.1309243697478992,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500502V.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500502V_0_2.04.wav,Long_FinnedPilotWhale,2.035,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501206K.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501206K_0_2.8.wav,Long_FinnedPilotWhale,2.7999639855942378,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012036.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012036_3.0_6.0.wav,Long_FinnedPilotWhale,0.2825870348139255,Watkins Marine Mammals,Train
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400401N.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400401N_6.0_9.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Train
